#JCAT	Satcat	Piece	Type	Name	PLName	LDate	Parent	SDate	Primary	DDate	Status	Dest	Owner	State	Manufacturer	Bus	Motor	Mass	MassFlag	DryMass	DryFlag	TotMass	TotFlag	Length	LFlag	Diameter	DFlag	Span	SpanFlag	Shape	ODate	Perigee	PF	Apogee	AF	Inc	IF	OpOrbit	OQUAL	AltNames
# Updated 2024 Jan 13 23:14:18
F00827	NSO	1979-U01	C  MF       	KDU	KDU	1979 Oct 12	F00825	1979 Oct 12 1238	Earth	1979 Oct 12 1238	AS	-	MOM	SU	TSSKB	Zenit KDU	-	     425 	?	    140 	?	       0 	?	   1.0 	 	  0.4 	 	    1.0 	 	Trunc Cone	1979 Oct 12	    -200	?	     200	?	 72.90 	 	SO	-	-
F00828	NSO	1979-U01	C  FF       	Blenda	Sunshade	1979 Oct 12	F00825	1979 Oct 12 1238	Earth	1979 Oct 12 1238	AS	-	VTS	SU	TSSKB	Zenit BZA	-	      25 	?	     25 	?	       0 	?	   1.0 	?	  0.4 	?	    1.0 	 	Box	1979 Oct 12	    -200	?	     200	?	 72.90 	 	SO	-	-
F00829	NSO	1980-F01	R3  F       	Ariane H8 L02	Ariane H8 S/N LO2	1980 May 23	L54354	1980 May 23 1431	Earth	1980 May 23 1431	S	-	ESA	I-ESA	AELM	Ariane H8	-	    1506 	 	   1506 	 	    1506 	 	  10.3 	 	  2.6 	 	   10.3 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00830	NSO	1980-F01	P   F       	CAT 02	CAT 02	1980 May 23	F00829	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	ESA	I-ESA	AERIT/CNEST	CAT	-	     430 	 	    430 	 	     430 	 	   2.4 	 	  1.2 	 	    2.4 	 	Cyl + Trunc Cone	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00831	NSO	1980-F01	P   F       	AMSAT Phase 3A	AMSAT Phase III-A	1980 May 23	F00830	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	AMDL	D	AMDL	Amsat Phase 3	-	      48 	 	     48 	 	      86 	 	   0.4 	 	  1.0 	 	    0.4 	 	Star	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00832	NSO	1980-F01	P   F       	Feuerrad	Feuerrad	1980 May 23	F00830	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad	-	     464 	?	    464 	 	     904 	?	   1.4 	 	  1.0 	 	    2.9 	 	Cyl + Ant	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00833	NSO	1980-F01	P   F       	Feuerrad subsatellite 1	FIRE E (MPE)	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad	-	      49 	 	     49 	 	      49 	 	   0.3 	 	  0.5 	 	    0.6 	 	Cyl + Ant	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00834	NSO	1980-F01	P   F       	Feuerrad subsatellite 2	FIRE B (SRC)	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR/SRC	D	MPE/SRC	Feuerrad	-	      48 	 	     48 	 	      48 	 	   0.3 	 	  0.5 	 	    0.6 	 	Cyl + Ant	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00835	NSO	1980-F01	P   F       	Feuerrad subsatellite 3	FIRE C (UCB)	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR/UCB	D	MPE/UCB	Feuerrad	-	      50 	 	     50 	 	      50 	 	   0.3 	 	  0.5 	 	    0.6 	 	Cyl + Ant	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00836	NSO	1980-F01	P   F       	Feuerrad subsatellite 4	FIRE D (NRC)	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR/NRCC	D	MPE/NRCC	Feuerrad	-	      53 	 	     53 	 	      53 	 	   0.3 	 	  0.5 	 	    0.6 	 	Cyl + Ant	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00837	NSO	1980-F01	C  MF       	Star 13C	TE-M-345-12	1980 May 23	F00831	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	AMDL	D	THKE	Star 13	-	      38 	 	      8 	 	       0 	 	   0.4 	 	  0.3 	 	    0.4 	 	Sphere + Cone	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00838	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00839	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00840	NSO	1980-F01	C  VF       	Li canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      26 	 	     26 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00841	NSO	1980-F01	C  VF       	Li canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      26 	 	     26 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00842	NSO	1980-F01	C  MF       	Firewheel PKM	BE-3A9?	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	THKE	UNK	-	     120 	?	     20 	?	       0 	?	   0.8 	 	  0.4 	 	    0.8 	 	Cyl + Nozzle	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00843	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00844	NSO	1980-F01	C  VF       	Li canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      26 	 	     26 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00845	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00846	NSO	1980-F01	C  VF       	Li canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      26 	 	     26 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00847	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00848	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00849	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00850	NSO	1980-F01	C  VF       	Ba canister	Release canister	1980 May 23	F00832	1980 May 23 1431	Earth	1980 May 23 1431	AS	-	DFVLR	D	MPE	Feuerrad can	-	      27 	 	     27 	 	       0 	 	   0.4 	 	  0.2 	 	    0.4 	 	Cyl	1980 May 23	   -6000	?	      20	?	  6.00 	?	ATM	-	-
F00851	NSO	1980-F02	C -MF--*    	Thor/Block 5D Stage 3	Star 37S S/N 15011	1980 Jul 15	R44226	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	AS	-	AFSD	US	THKE	Star 37	-	     711 	 	     53 	 	       0 	 	   1.7 	?	  0.9 	 	    1.7 	 	Ell + Nozzle	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	-
F00852	NSO	1980-F02	P   F       	DMSP F-5	DMSP Block 5D S-4	1980 Jul 15	F00851	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	S	-	AFSD	US	RCA	Block 5D	Star 37S	     467 	?	    467 	?	    1178 	?	   6.1 	 	  1.5 	 	    6.1 	 	Box + Pan	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	DMSP 16538
F00853	NSO	1980-F02	C  FF       	DMSP F-5 OLS Cover	-	1980 Jul 15	F00852	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	S	-	AFSD	US	RCA	-	-	       5 	?	      5 	?	       5 	?	   0.4 	 	  1.0 	 	    1.0 	 	Disk	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	-
F00854	NSO	1980-F02	C  FF       	DMSP F-5 OLS Cooler Cover	-	1980 Jul 15	F00852	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	S	-	AFSD	US	RCA	-	-	       1 	?	      1 	?	       1 	?	   0.1 	 	  0.3 	 	    0.3 	 	Disk	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	-
F00855	NSO	1980-F02	C  YF       	DMSP F-5 Despin weight	-	1980 Jul 15	F00852	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	S	-	AFSD	US	RCA	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	-
F00856	NSO	1980-F02	C  YF       	DMSP F-5 Despin weight	-	1980 Jul 15	F00852	1980 Jul 15 0232?	Earth	1980 Jul 15 0242?	S	-	AFSD	US	RCA	-	-	       0 	 	      0 	 	       0 	 	   0.0 	 	  0.0 	 	    0.0 	 	-	1980 Jul 15	   -3700	?	     820	?	 98.70 	 	SO	-	-
F00857	NSO	1980-U01	C  MF       	MSD-4 Inserton Motor	Star 20 E-30	1980 Dec  9	R44833	1980 Dec  9 0723	Earth	1980 Dec  9 0725	S	-	AFSD	US	THKE	Star 20	-	      28 	 	     28 	 	       0 	 	   1.5 	 	  0.5 	 	    1.5 	 	Cyl	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00858	NSO	1980-U01	P   F       	OPS 3255	PARCAE 4	1980 Dec  9	F00857	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRO/NRL	US	MM	NOSS MSD	-	     562 	 	    562 	 	     562 	 	   1.6 	 	  1.5 	 	    2.7 	 	Box + Ant	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	NRO Mission 7111
F00859	NSO	1980-U01	P   F       	SSU	PARCAE 4 SSU-1	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRO/NRL	US	MM	NOSS SSU	-	     196 	 	    196 	 	     196 	 	   0.9 	 	  0.4 	 	   10.0 	 	Box + Ant	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00860	NSO	1980-U01	P   F       	SSU	PARCAE 4 SSU-2	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRO/NRL	US	MM	NOSS SSU	-	     196 	 	    196 	 	     196 	 	   0.9 	 	  0.4 	 	   10.0 	 	Box + Ant	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00861	NSO	1980-U01	P   F       	SSU	PARCAE 4 SSU-3	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRL/NRL	US	MM	NOSS SSU	-	     196 	 	    196 	 	     196 	 	   0.9 	 	  0.4 	 	   10.0 	 	Box + Ant	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00862	NSO	1980-U01	P   F       	LIPS 1	LIPS 1	1980 Dec  9	F00857	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRL	US	NRL	MSD-PS	-	      46 	 	     46 	 	      46 	 	   0.1 	 	  1.8 	 	   15.3 	 	Disk + Ant	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00863	NSO	1980-U01	C  FF       	SSU cover?	SSU cover?	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRL	US	MM	SSU cover	-	       0 	 	      0 	 	       0 	 	   0.5 	?	  0.1 	?	    0.5 	?	Plate	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00864	NSO	1980-U01	C  FF       	SSU cover?	SSU cover?	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRL	US	MM	SSU cover	-	       0 	 	      0 	 	       0 	 	   0.5 	?	  0.1 	?	    0.5 	?	Plate	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00865	NSO	1980-U01	C  FF       	SSU cover?	SSU cover?	1980 Dec  9	F00858	1980 Dec  9 0723	Earth	1980 Dec  9 0725	AS	-	NRL	US	MM	SSU cover	-	       0 	 	      0 	 	       0 	 	   0.5 	?	  0.1 	?	    0.5 	?	Plate	1980 Dec  9	   -1000	?	    1050	?	 63.50 	 	SO	-	-
F00866	NSO	1981-F01	R3  F       	Tsiklon-3 83-621 Stage 3	S5M	1981 Jan 23	R45278	1981 Jan 23 1124	Earth	1981 Jan 23 1124	S	-	GUKOS	SU	YUZH	S5M	-	    1600 	 	   1600 	 	    1600 	 	   2.8 	 	  2.2 	 	    2.8 	 	Cyl	1981 Jan 23	   -2700	?	     200	?	 82.60 	 	SO	-	-
F00867	NSO	1981-F01	P   F       	[Kosmos]	Musson No. 11L	1981 Jan 23	F00866	1981 Jan 23 1124	Earth	1981 Jan 23 1124	AS	-	NPOPM	SU	NPOPM	KAUR-1 11F666	-	    1530 	 	   1530 	 	    1530 	 	   5.8 	 	  2.4 	 	   17.8 	 	Cyl + 2 Pan + Ant	1981 Jan 23	   -2700	?	     200	?	 82.60 	 	SO	-	Geo-IK No. 11L:P,11F666 No. 794-43-8-11:RA
F00868	NSO	1981-F02	C  MF       	Agregatniy otsek	AO-PO	1981 Mar 28	F00874	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	Yantar' AO	-	    1736 	?	    820 	?	       0 	?	   2.6 	 	  2.7 	 	   10.0 	?	Trunc Cone + 2 Pan	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00869	NSO	1981-F02	C  MF       	SpK TDU	11D864	1981 Mar 28	F00870	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	SpK TDU	-	      52 	 	     10 	?	       0 	 	   0.5 	 	  0.4 	 	    0.5 	 	Sphere + Cone	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00870	NSO	1981-F02	PX-RF--     	Spuskaemaya Kapsula	SpK	1981 Mar 28	F00874	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	SpK	11D864	     200 	?	    200 	?	     252 	?	   0.7 	 	  0.7 	 	    0.7 	 	Sphere	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00871	NSO	1981-F02	C  MF       	SpK TDU	11D864	1981 Mar 28	F00872	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	SpK TDU	-	      52 	 	     10 	?	       0 	 	   0.5 	 	  0.4 	 	    0.5 	 	Sphere + Cone	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00872	NSO	1981-F02	PX-RF--     	Spuskaemaya Kapsula	SpK	1981 Mar 28	F00874	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	SpK	11D864	     200 	?	    200 	?	     252 	?	   0.7 	 	  0.7 	 	    0.7 	 	Sphere	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00873	NSO	1981-F02	R3  F       	Soyuz-U 55-927 Blok-I	11S510	1981 Mar 28	L56273	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	S	-	RVSN	SU	PROG	Blok-I	-	    3000 	?	   3000 	?	    3000 	?	   9.4 	 	  2.7 	 	    9.4 	 	Cyl	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	-
F00874	NSO	1981-F02	P   F       	[Kosmos]	Feniks No. 17L (979)	1981 Mar 28	F00873	1981 Mar 28 0930?	Earth	1981 Mar 28 0930?	AS	-	MOM	SU	TSSKB	Yantar'-2K	-	    4360 	?	   4360 	?	    5180 	?	   4.1 	 	  2.2 	 	    5.0 	 	Cone + Cyl	1981 Mar 28	   -6000	?	      20	?	 64.90 	 	ATM	-	11F624 No. 760-53-979:RA
F00875	NSO	1981-F03	C  MF       	SVS Stage 2	Star 37E S/N 40085	1981 Dec 19	L57622	1981 Dec 19 0110	Earth	1981 Dec 19 0110	S	-	AFSD	US	THKE	Star 37	TE-364	    1197 	 	    157 	 	     157 	 	   1.8 	 	  0.9 	 	    1.8 	 	Cyl + Cone	1981 Dec 19	   -6378	 	       0	 	 63.00 	 	ATM	-	-
F00876	NSO	1981-F03	P   F       	Navstar 7	Navstar GPS SVN 7	1981 Dec 19	F00875	1981 Dec 19 0110	Earth	1981 Dec 19 0110	AS	-	AFSD	US	RWISB	GPS	Star 27	     431 	 	    431 	?	     792 	 	   2.4 	 	  2.6 	 	    5.3 	 	Box + 2 Pan	1981 Dec 19	   -6378	 	       0	 	 63.00 	 	ATM	-	-
F00877	NSO	1981-F03	C  MF       	Star 27 S/N 0032	Star 27 TE-M-616-8	1981 Dec 19	F00876	1981 Dec 19 0110	Earth	1981 Dec 19 0110	AS	-	AFSD	US	THKE	Star 27	Star 27	     361 	 	     24 	 	       0 	 	   1.2 	 	  0.7 	 	    1.2 	 	Sphere + Cone	1981 Dec 19	   -6378	 	       0	 	 63.00 	 	ATM	-	-
F00878	NSO	1982-F01	R2  F       	Kosmos-3M 39-530 Stage 2	S3M	1982 Mar  4	L57986	1982 Mar  4 1641	Earth	1982 Mar  4 1641	S	-	RVSN	SU	OAZ	S3	-	    1434 	 	   1434 	 	    1434 	 	   4.2 	 	  2.4 	 	    4.2 	 	Cyl	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00879	NSO	1982-F01	P   F       	Kosmos	Taifun-2V?	1982 Mar  4	F00878	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	Romb	-	     800 	 	    800 	 	     800 	 	   1.8 	 	  1.5 	 	   23.0 	 	Cyl + 8 Pan + Ant	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	Romb [No. 12]:JP,Taifun-1B?:P
F00880	NSO	1982-F01	PX-CF--     	Kosmos      SS 1	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00881	NSO	1982-F01	PX-CF--     	Kosmos      SS 2	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00882	NSO	1982-F01	PX-CF--     	Kosmos      SS 3	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00883	NSO	1982-F01	PX-CF--     	Kosmos      SS 4	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00884	NSO	1982-F01	PX-CF--     	Kosmos      SS 5	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00885	NSO	1982-F01	PX-CF--     	Kosmos      SS 6	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00886	NSO	1982-F01	PX-CF--     	Kosmos      SS 7	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00887	NSO	1982-F01	PX-CF--     	Kosmos      SS 8	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00888	NSO	1982-F01	PX-CF--     	Kosmos      SS 9	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00889	NSO	1982-F01	PX-CF--     	Kosmos      SS 10	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00890	NSO	1982-F01	PX-CF--     	Kosmos      SS 11	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00891	NSO	1982-F01	PX-CF--     	Kosmos      SS 12	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00892	NSO	1982-F01	PX-CF--     	Kosmos      SS 13	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00893	NSO	1982-F01	PX-CF--     	Kosmos      SS 14	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00894	NSO	1982-F01	PX-CF--     	Kosmos      SS 15	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00895	NSO	1982-F01	PX-CF--     	Kosmos      SS 16	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00896	NSO	1982-F01	PX-CF--     	Kosmos      SS 17	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00897	NSO	1982-F01	PX-CF--     	Kosmos      SS 18	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00898	NSO	1982-F01	PX-CF--     	Kosmos      SS 19	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
F00899	NSO	1982-F01	PX-CF--     	Kosmos      SS 20	ESO	1982 Mar  4	F00879	1982 Mar  4 1641	Earth	1982 Mar  4 1641	AS	-	PVO	SU	YUZH	ESO	-	      10 	?	     10 	?	      10 	?	   0.2 	 	  0.2 	 	    0.2 	 	Sphere	1982 Mar  4	   -6300	?	      20	?	 50.70 	 	ATM	-	-
